ID,Brand,Category,Sub_category,Sub_Sub_Category,Product_Name,SKU,Price,Offer_Price,Description,Product_Id,Image1,Image2,image3,image4,image5,,,
1842,Lidl,Frozen,Ice Cream,Ice Cream,Mint Ice Cream Sticks  6 x 120ml,84596,2.89,1.45,Please see photos for Allergy and Nutritional information.,1483778,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84596/399283_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84596/399284_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84596/399285_orig.jpg,,,,,
1843,Lidl,Frozen,Ice Cream,Ice Cream,Mint Ice Cream Sticks  6x 120 ml,84597,2.89,1.45,Please see photos for Allergy and Nutritional information.,1483839,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84597/338585_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84597/372255_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84597/372256_orig.jpg,,,,,
1844,Lidl,Frozen,Ice Cream,Ice Cream,Toffee Ice Cream Sticks  6 x 120ml,225326,2.89,1.45,Please see photos for Allergy and Nutritional information.,1483900,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/225326/399280_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/225326/399281_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/225326/399282_orig.jpg,,,,,
1845,Lidl,Frozen,Ice Cream,Ice Cream,Classic Chocolate Ice Creams  6 x 120ml,264497,2.89,1.45,Please see photos for Allergy and Nutritional information.,1483961,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/264497/410461_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/264497/399279_orig.jpg,,,,,,
1846,Lidl,Frozen,Ice Cream,Ice Cream,6 White Chocolate Vanilla Ice Cream  6 x 120ml,264498,2.89,1.45,Please see photos for Allergy and Nutritional information.,1484022,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/264498/407544_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/264498/407545_orig.jpg,,,,,,
1847,Lidl,Frozen,Ice Cream,Ice Cream,"Premium Ice Cubes  2,000g",72049,0.8,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72049/396673_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72049/396674_orig.jpg,,,,,,
1848,Lidl,Frozen,Ice Cream,Ice Cream,Space Runners Fruit Lollies 10 x 60ml,70850,1.45,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70850/396769_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70850/396770_orig.jpg,,,,,,
1849,Lidl,Frozen,Ice Cream,Ice Cream,Chocolate Brownie Ice Cream   500ml,70772,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70772/405809_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70772/405810_orig.jpg,,,,,,
1850,Lidl,Frozen,Ice Cream,Ice Cream,Cookie Dough Ice Cream  500ml,70774,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70774/405811_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70774/405812_orig.jpg,,,,,,
1851,Lidl,Frozen,Ice Cream,Ice Cream,Strawberry Swirled Ice Pops  350ml,235347,1.39,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/235347/400074_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/235347/400075_orig.jpg,,,,,,
1852,Lidl,Frozen,Ice Cream,Ice Cream,Cheeky Caramel Ice Cream   500ml,70773,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70773/389462_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70773/389463_orig.jpg,,,,,,
1853,Lidl,Frozen,Ice Cream,Ice Cream,6 Loop the Loop Ice Cream 390ml,72061,3.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72061/402302_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72061/402303_orig.jpg,,,,,,
1854,Lidl,Frozen,Ice Cream,Ice Cream,"Bourbon Vanilla Ice Cream 2,500ml",73160,3.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/73160/400139_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/73160/400140_orig.jpg,,,,,,
1855,Lidl,Frozen,Ice Cream,Ice Cream,Vanilla Ice Cream Pint 568ml,72757,1.8,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72757/402292_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72757/402293_orig.jpg,,,,,,
1856,Lidl,Frozen,Ice Cream,Ice Cream,Low Calorie Salted Caramel Ice Cream  473ml,227925,2.89,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/227925/400145_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/227925/400146_orig.jpg,,,,,,
1857,Lidl,Frozen,Ice Cream,Ice Cream,Low Calorie Chocolate Ice Cream  473ml,227924,2.89,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/227924/400143_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/227924/400144_orig.jpg,,,,,,
1858,Lidl,Frozen,Ice Cream,Ice Cream,Mixed Berry Swirled Ice Pops  350ml,235348,1.39,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/235348/400076_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/235348/400077_orig.jpg,,,,,,
1859,Lidl,Frozen,Ice Cream,Ice Cream,Vanilla Ice Cream   568ml,71852,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71852/402454_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71852/402455_orig.jpg,,,,,,
1860,Lidl,Frozen,Ice Cream,Ice Cream,Raspberry Ripple Ice Cream   568ml,71853,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71853/402452_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71853/402453_orig.jpg,,,,,,
1861,Lidl,Frozen,Ice Cream,Ice Cream,Salted Caramel Ice Cream  500ml,246981,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/246981/393440_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/246981/393441_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/246981/393442_orig.jpg,,,,,
1862,Lidl,Frozen,Ice Cream,Ice Cream,Classic Almond Ice Cream Sticks  6 x 120ml,250434,2.89,1.45,Please see photos for Allergy and Nutritional information.,1483717,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/250434/410989_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/250434/410990_orig.jpg,,,,,,
1863,Lidl,Frozen,Ice Cream,Ice Cream,Cookies & Cream Ice Cream  500ml,246979,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/246979/393437_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/246979/393438_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/246979/393439_orig.jpg,,,,,
1864,Lidl,Frozen,Ice Cream,Ice Cream,Vanilla & Macademia Nut Ice Cream  500ml,246980,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/246980/405801_orig.jpg,,,,,,,
1865,Lidl,Frozen,Ice Cream,Ice Cream,Choco Vanilla Sticks 16 x 60ml,264493,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/264493/407681_orig.jpg,,,,,,,
1866,Lidl,Frozen,Ice Cream,Ice Cream,Low Calorie Peanut Butter Ice Cream  473ml,227923,2.89,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/227923/400141_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/227923/400142_orig.jpg,,,,,,
1867,Lidl,Frozen,Ice Cream,Ice Cream,Vanilla & Chocolate Cruncher Ice Creams  6 x 68ml,180324,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/180324/401577_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/180324/401578_orig.jpg,,,,,,
1868,Lidl,Frozen,Ice Cream,Ice Cream,Ice Cream Belgian Chocolate  500ml,252068,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/252068/405517_orig.jpg,,,,,,,
1869,Lidl,Frozen,Ice Cream,Ice Cream,Hazelnut and Chocolate Center Cruncher Ice Creams  6 x 68ml,180323,1.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/180323/401575_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/180323/401576_orig.jpg,,,,,,
1870,Lidl,Frozen,Ice Cream,Ice Cream,"Premium Passion Fruit Sorbet  1,000ml",78472,3.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78472/399317_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78472/399318_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78472/399319_orig.jpg,,,,,
1871,Lidl,Frozen,Ice Cream,Ice Cream,"Premium Mango Sorbet  1,000ml",78474,3.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78474/399323_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78474/399324_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78474/399325_orig.jpg,,,,,
1872,Lidl,Frozen,Ice Cream,Ice Cream,"Premium Lemon Sorbet  1,000ml",78473,3.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78473/399314_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78473/399315_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78473/399316_orig.jpg,,,,,
1873,Lidl,Frozen,Ice Cream,Ice Cream,"Premium Raspberry Sorbet  1,000ml",78475,3.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78475/399320_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78475/399321_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78475/399322_orig.jpg,,,,,
1874,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Stonebaked Salami Pizzas 3 x 350g,70367,2.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70367/396824_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70367/396825_orig.jpg,,,,,,
1875,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Stonebaked Margherita Pizza 3 x 349g,87517,2.59,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87517/403951_orig.jpg,,,,,,,
1876,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Stonebaked Thin Margherita Pizza   322/340g,75146,2.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/75146/403561_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/75146/403562_orig.jpg,,,,,,
1877,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Stonebaked Double Pepperoni Pizza  2 x 330/2 x 349g,87711,3.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87711/394946_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87711/380882_orig.jpg,,,,,,
1878,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Takeaway Garlic & Cheese Pizza Bread   230/290g,72317,1.39,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72317/403899_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72317/403900_orig.jpg,,,,,,
1879,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Stonebaked Thin Pepperoni Pizza   322/340g,72796,2.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72796/388653_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72796/388654_orig.jpg,,,,,,
1880,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Deep Pan Baked Cheese Pizza  421g,84723,3.2,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84723/402777_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84723/402778_orig.jpg,,,,,,
1881,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Takeaway Garlic Pizza Bread   230/290g,72316,1.39,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72316/403897_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72316/403898_orig.jpg,,,,,,
1882,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Stonebaked Ham & Pineapple Pizza 2 x 387g,87600,2.49,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87600/403952_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87600/403953_orig.jpg,,,,,,
1883,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Deep Pan Baked Pepperoni Pizza  421g,84724,3.2,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84724/386675_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/84724/386676_orig.jpg,,,,,,
1884,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Contadina Stonebaked Italian Pizza   380 g,72418,2.69,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72418/387748_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72418/387749_orig.jpg,,,,,,
1885,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Takeaway Meat Feast Pizza  485/490/540g,82682,2.89,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/82682/403806_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/82682/403807_orig.jpg,,,,,,
1886,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Takeaway Double Pepperoni Pizza  485/490/540g,226886,2.89,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/226886/403803_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/226886/403804_orig.jpg,,,,,,
1887,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Takeaway Four Cheese Feast Pizza  485/490/540g,87199,2.89,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87199/403808_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/87199/403810_orig.jpg,,,,,,
1888,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Gustosa Stonebaked Italian Pizza   380 g,72417,2.69,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72417/387746_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72417/387747_orig.jpg,,,,,,
1889,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Takeaway BBQ Chicken Pizza  485/490/540g,82683,2.89,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/82683/403801_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/82683/403802_orig.jpg,,,,,,
1890,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Rustica Stonebaked Italian Pizza   380 g,72419,2.69,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72419/387744_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72419/387745_orig.jpg,,,,,,
1891,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Goodfellas Deep Pan Pizza Goodfellas Deep Pan Cheese,72787,3.2,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72787/29008_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72787/29009_orig.jpg,,,,,,
1892,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Goodfellas Deep Pan Pizza Goodfellas Deep Pan Pepperoni,74179,3.2,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/74179/29740_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/74179/29741_orig.jpg,,,,,,
1893,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Stonebaked Speciale Pizza  2 x 330/2 x 349g,237410,3.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/237410/394944_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/237410/380880_orig.jpg,,,,,,
1894,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Hawaiian/Four Cheese 2 Pack Hawaii Pizza,70383,3.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70383/33146_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70383/33147_orig.jpg,,,,,,
1895,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Hand Rolled Raspberry & Hazelnut Roulade 400g,72226,3.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72226/402797_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72226/402798_orig.jpg,,,,,,
1896,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Hawaiian/Four Cheese 2 Pack Four Cheese Pizza,74951,3.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/74951/29890_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/74951/29891_orig.jpg,,,,,,
1897,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Stonebaked Double Pepperoni Pizza  2 x 330/2 x 349g,271650,3.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/271650/409092_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/271650/409093_orig.jpg,,,,,,
1898,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Stonebaked Speciale Pizza  2 x 330/2 x 349g,271649,3.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/271649/405346_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/271649/405347_orig.jpg,,,,,,
1899,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Hand Rolled Toffee Roulade  400g,88688,3.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/88688/185949_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/88688/185950_orig.jpg,,,,,,
1900,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Hand Rolled Toffee Roulade   400g,250376,3.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/250376/399701_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/250376/399702_orig.jpg,,,,,,
1901,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Belgian Chocolate Roulade  400g,250375,3.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/250375/399699_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/250375/399700_orig.jpg,,,,,,
1902,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Stone Oven Pizza Hawaii Pizza,70384,3.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70384/23898_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70384/23899_orig.jpg,,,,,,
1903,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Picco Halloween Mini Pizzas,251233,1.99,,,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/251233/369315_orig.jpg,,,,,,,
1904,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,"Passion Fruit, Raspberry & Prosecco Pavlova Stack 465g  426/465g",78880,6.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78880/401998_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78880/401999_orig.jpg,,,,,,
1905,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Salted Caramel Pavlova Stack 426g  426/465g,78879,6.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78879/401996_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78879/401997_orig.jpg,,,,,,
1906,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Goodfellas Deep Pan Pizza Deep Pan Cheese,72788,3.2,,Please see photos for Allergy and Nutritional information.,,,,,,,,,
1907,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Apple & Salted Caramel Crumble Tart 390g  390g,78822,3.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78822/402002_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78822/402003_orig.jpg,,,,,,
1908,Lidl,Frozen,Pizza/Baguette/Baked Goods,Pizza/Baguette/Baked Goods,Rhubarb & Custard Crumble Tart   390g,78823,3.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78823/402000_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/78823/402001_orig.jpg,,,,,,
1909,Lidl,Frozen,Fruit/Vegetables,Fruit/Vegetables,Garden Peas  1kg,71626,0.64,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71626/409113_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/71626/409114_orig.jpg,,,,,,
1910,Lidl,Frozen,Fruit/Vegetables,Fruit/Vegetables,Vegetable Medley 1kg,138604,0.99,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/138604/401440_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/138604/401439_orig.jpg,,,,,,
1911,Lidl,Frozen,Fruit/Vegetables,Fruit/Vegetables,Mixed Vegetables 1kg,121332,0.69,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/121332/409100_orig.jpg,,,,,,,
1912,Lidl,Frozen,Fruit/Vegetables,Fruit/Vegetables,Oriental Style Mixed Vegetables  750g,70374,1.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70374/397084_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70374/397085_orig.jpg,,,,,,
1913,Lidl,Frozen,Fruit/Vegetables,Fruit/Vegetables,Sliced Mixed Peppers  500g,72920,0.89,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72920/404020_orig.jpg,,,,,,,
1914,Lidl,Frozen,Fruit/Vegetables,Fruit/Vegetables,Sliced Mushrooms  500g,75275,0.89,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/75275/404018_orig.jpg,,,,,,,
1915,Lidl,Frozen,Fruit/Vegetables,Fruit/Vegetables,Italian Style Mixed Vegetables  750g,70375,1.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70375/397082_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70375/397083_orig.jpg,,,,,,
1916,Lidl,Frozen,Fruit/Vegetables,Fruit/Vegetables,Petits Pois 907g,72948,1.59,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72948/410533_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/72948/396640_orig.jpg,,,,,,
1917,Lidl,Frozen,Fruit/Vegetables,Fruit/Vegetables,Mexican Style Mixed Vegetables  750g,70376,1.79,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70376/397086_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/70376/397087_orig.jpg,,,,,,
1918,Lidl,Frozen,Fruit/Vegetables,Fruit/Vegetables,Supersweet Sweetcorn  1kg,81581,1.29,,Please see photos for Allergy and Nutritional information.,,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/81581/396695_orig.jpg,https://buymie2.blob.core.windows.net/buymie/BuymieProductImages/81581/396696_orig.jpg,,,,,,
